Source,year,month,month total,treat1,post1,treat2,post2,treat3,post3,count_citizens,income,population,unemployment rate,excahnge rate,Visa,Asia,North_America,South_America,Africa,Europe,Oceania
Russia,2015,10,12,0,0,0,0,0,0,1606,9346.61636,144668389.00 ,5.60%,47.61 ,1 ,0,0,0,0,1,0
Russia,2015,11,13,0,0,0,0,0,0,1124,9346.61636,144668389.00 ,5.60%,47.61 ,1 ,0,0,0,0,1,0
Russia,2015,12,14,0,0,0,0,0,0,1695,9346.61636,144668389.00 ,5.60%,47.61 ,1 ,0,0,0,0,1,0
Russia,2016,1,15,0,0,0,0,0,0,1365,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,2,16,0,0,0,0,0,0,1022,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,3,17,0,0,0,0,0,0,1015,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,4,18,0,0,0,0,0,0,1294,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,5,19,0,0,0,0,0,0,1644,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,6,20,0,0,0,0,0,0,2602,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,7,21,0,0,0,0,0,0,3241,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,8,22,0,0,0,0,0,0,2861,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,9,23,0,0,0,0,0,0,2901,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,10,24,0,0,0,0,0,0,1766,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,11,25,0,1,0,0,0,0,1681,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2016,12,26,0,1,0,0,0,0,2057,8759.036118,145109157.00 ,5.60%,50.42 ,1 ,0,0,0,0,1,0
Russia,2017,1,27,0,1,0,0,0,0,1279,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,2,28,0,1,0,1,0,0,1149,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,3,29,0,1,0,1,0,0,1424,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,4,30,0,1,0,1,0,0,1422,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,5,31,0,1,0,1,0,0,1971,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,6,32,0,1,0,1,0,1,2608,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,7,33,0,1,0,1,0,1,3292,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,8,34,0,1,0,1,0,1,2805,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Russia,2017,9,35,0,1,0,1,0,1,2304,10743.09659,145452536.00 ,5.20%,44.88 ,1 ,0,0,0,0,1,0
Spain,2014,11,1,0,0,0,0,0,0,2354,29623.16445,46464551.00 ,24.40%,0.68 ,0 ,0,0,0,0,1,0
Spain,2014,12,2,0,0,0,0,0,0,2800,29623.16445,46464551.00 ,24.40%,0.68 ,0 ,0,0,0,0,1,0
Spain,2015,1,3,0,0,0,0,0,0,2102,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,2,4,0,0,0,0,0,0,1854,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,3,5,0,0,0,0,0,0,2583,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,4,6,0,0,0,0,0,0,3303,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,5,7,0,0,0,0,0,0,5441,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,6,8,0,0,0,0,0,0,11086,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,7,9,0,0,0,0,0,0,13027,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,8,10,0,0,0,0,0,0,16619,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,9,11,0,0,0,0,0,0,8846,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,10,12,0,0,0,0,0,0,4980,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,11,13,0,0,0,0,0,0,2932,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2015,12,14,0,0,0,0,0,0,3455,25789.51955,46431342.00 ,22.10%,0.70 ,0 ,0,0,0,0,1,0
Spain,2016,1,15,0,0,0,0,0,0,2693,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,2,16,0,0,0,0,0,0,2194,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,3,17,0,0,0,0,0,0,3454,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,4,18,0,0,0,0,0,0,3434,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,5,19,0,0,0,0,0,0,6385,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,6,20,0,0,0,0,0,0,10426,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,7,21,0,0,0,0,0,0,17822,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,8,22,0,0,0,0,0,0,20378,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,9,23,0,0,0,0,0,0,10816,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,10,24,0,0,0,0,0,0,5312,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,11,25,0,1,0,0,0,0,3486,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2016,12,26,0,1,0,0,0,0,4361,26616.7578,46473315.00 ,19.60%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,1,27,0,1,0,0,0,0,2968,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,2,28,0,1,0,1,0,0,2392,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,3,29,0,1,0,1,0,0,3704,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,4,30,0,1,0,1,0,0,6079,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,5,31,0,1,0,1,0,0,5861,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,6,32,0,1,0,1,0,1,11583,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,7,33,0,1,0,1,0,1,16453,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,8,34,0,1,0,1,0,1,21451,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Spain,2017,9,35,0,1,0,1,0,1,11753,28156.81584,46584170.00 ,17.20%,0.68 ,0 ,0,0,0,0,1,0
Sweden,2014,11,1,0,0,0,0,0,0,2685,59180.19898,9747508.00 ,7.90%,6.24 ,0 ,0,0,0,0,1,0
Sweden,2014,12,2,0,0,0,0,0,0,3973,59180.19898,9747508.00 ,7.90%,6.24 ,0 ,0,0,0,0,1,0
Sweden,2015,1,3,0,0,0,0,0,0,2988,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,2,4,0,0,0,0,0,0,2454,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,3,5,0,0,0,0,0,0,2454,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,4,6,0,0,0,0,0,0,3421,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,5,7,0,0,0,0,0,0,3694,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,6,8,0,0,0,0,0,0,5320,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,7,9,0,0,0,0,0,0,5880,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,8,10,0,0,0,0,0,0,4118,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,9,11,0,0,0,0,0,0,3705,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,10,12,0,0,0,0,0,0,3625,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,11,13,0,0,0,0,0,0,2493,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2015,12,14,0,0,0,0,0,0,3610,50812.19086,9849349.00 ,7.40%,6.59 ,0 ,0,0,0,0,1,0
Sweden,2016,1,15,0,0,0,0,0,0,3301,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,2,16,0,0,0,0,0,0,2846,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,3,17,0,0,0,0,0,0,2908,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,4,18,0,0,0,0,0,0,3357,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,5,19,0,0,0,0,0,0,3368,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,6,20,0,0,0,0,0,0,6077,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,7,21,0,0,0,0,0,0,7277,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,8,22,0,0,0,0,0,0,4811,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,9,23,0,0,0,0,0,0,5779,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,10,24,0,0,0,0,0,0,3925,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,11,25,0,1,0,0,0,0,2942,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2016,12,26,0,1,0,0,0,0,4582,51844.76126,9953317.00 ,7.00%,6.44 ,0 ,0,0,0,0,1,0
Sweden,2017,1,27,0,1,0,0,0,0,3423,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,2,28,0,1,0,1,0,0,3255,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,3,29,0,1,0,1,0,0,3265,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,4,30,0,1,0,1,0,0,3873,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,5,31,0,1,0,1,0,0,3679,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,6,32,0,1,0,1,0,1,6639,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,7,33,0,1,0,1,0,1,7230,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,8,34,0,1,0,1,0,1,4720,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Sweden,2017,9,35,0,1,0,1,0,1,4203,53442.00828,10058190.00 ,6.70%,6.58 ,0 ,0,0,0,0,1,0
Switzerland,2014,11,1,0,0,0,0,0,0,3748,86605.56338,8187791.00 ,4.80%,0.84 ,0 ,0,0,0,0,1,0
Switzerland,2014,12,2,0,0,0,0,0,0,6484,86605.56338,8187791.00 ,4.80%,0.84 ,0 ,0,0,0,0,1,0
Switzerland,2015,1,3,0,0,0,0,0,0,4215,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,2,4,0,0,0,0,0,0,4937,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,3,5,0,0,0,0,0,0,4491,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,4,6,0,0,0,0,0,0,6197,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,5,7,0,0,0,0,0,0,9378,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,6,8,0,0,0,0,0,0,14084,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,7,9,0,0,0,0,0,0,26592,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,8,10,0,0,0,0,0,0,16221,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,9,11,0,0,0,0,0,0,13807,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,10,12,0,0,0,0,0,0,7885,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,11,13,0,0,0,0,0,0,4015,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2015,12,14,0,0,0,0,0,0,6380,82016.02131,8281732.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2016,1,15,0,0,0,0,0,0,4799,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,2,16,0,0,0,0,0,0,5191,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,3,17,0,0,0,0,0,0,6179,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,4,18,0,0,0,0,0,0,6545,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,5,19,0,0,0,0,0,0,11392,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,6,20,0,0,0,0,0,0,13630,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,7,21,0,0,0,0,0,0,29582,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,8,22,0,0,0,0,0,0,19370,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,9,23,0,0,0,0,0,0,14392,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,10,24,0,0,0,0,0,0,9075,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,11,25,0,1,0,0,0,0,4030,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2016,12,26,0,1,0,0,0,0,7716,79866.03187,8372898.00 ,4.90%,0.74 ,0 ,0,0,0,0,1,0
Switzerland,2017,1,27,0,1,0,0,0,0,4467,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,2,28,0,1,0,1,0,0,5291,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,3,29,0,1,0,1,0,0,5373,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,4,30,0,1,0,1,0,0,8381,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,5,31,0,1,0,1,0,0,8500,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,6,32,0,1,0,1,0,1,13717,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,7,33,0,1,0,1,0,1,27783,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,8,34,0,1,0,1,0,1,17505,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
Switzerland,2017,9,35,0,1,0,1,0,1,14658,80189.69686,8451687.00 ,4.80%,0.75 ,0 ,0,0,0,0,1,0
United Kingdom,2014,11,1,0,0,0,0,0,0,28251,46783.46922,64773504.00 ,6.10%,0.55 ,0 ,0,0,0,0,1,0
United Kingdom,2014,12,2,0,0,0,0,0,0,45642,46783.46922,64773504.00 ,6.10%,0.55 ,0 ,0,0,0,0,1,0
United Kingdom,2015,1,3,0,0,0,0,0,0,26798,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,2,4,0,0,0,0,0,0,30465,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,3,5,0,0,0,0,0,0,38366,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,4,6,0,0,0,0,0,0,41503,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,5,7,0,0,0,0,0,0,68045,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,6,8,0,0,0,0,0,0,88310,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,7,9,0,0,0,0,0,0,108290,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,8,10,0,0,0,0,0,0,110124,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,9,11,0,0,0,0,0,0,93074,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,10,12,0,0,0,0,0,0,52962,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,11,13,0,0,0,0,0,0,27702,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2015,12,14,0,0,0,0,0,0,47582,44305.55463,65224364.00 ,5.30%,0.51 ,0 ,0,0,0,0,1,0
United Kingdom,2016,1,15,0,0,0,0,0,0,26913,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,2,16,0,0,0,0,0,0,32877,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,3,17,0,0,0,0,0,0,44363,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,4,18,0,0,0,0,0,0,40470,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,5,19,0,0,0,0,0,0,73884,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,6,20,0,0,0,0,0,0,97723,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,7,21,0,0,0,0,0,0,127467,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,8,22,0,0,0,0,0,0,141906,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,9,23,0,0,0,0,0,0,111793,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,10,24,0,0,0,0,0,0,62317,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,11,25,0,1,0,0,0,0,33448,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2016,12,26,0,1,0,0,0,0,57599,40412.03362,65655203.00 ,4.80%,0.56 ,0 ,0,0,0,0,1,0
United Kingdom,2017,1,27,0,1,0,0,0,0,31197,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,2,28,0,1,0,1,0,0,37773,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,3,29,0,1,0,1,0,0,38536,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,4,30,0,1,0,1,0,0,59513,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,5,31,0,1,0,1,0,0,69059,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,6,32,0,1,0,1,0,1,95868,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,7,33,0,1,0,1,0,1,119169,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,8,34,0,1,0,1,0,1,135598,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
United Kingdom,2017,9,35,0,1,0,1,0,1,107931,39720.44343,66064804.00 ,4.30%,0.60 ,0 ,0,0,0,0,1,0
India,2014,11,1,0,0,0,0,0,0,8907,1576.004018,1307246509.00 ,8.00%,55.48 ,1 ,1,0,0,0,0,0
India,2014,12,2,0,0,0,0,0,0,13687,1576.004018,1307246509.00 ,8.00%,55.48 ,1 ,1,0,0,0,0,0
India,2015,1,3,0,0,0,0,0,0,8174,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,2,4,0,0,0,0,0,0,7459,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,3,5,0,0,0,0,0,0,9176,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,4,6,0,0,0,0,0,0,15177,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,5,7,0,0,0,0,0,0,27330,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,6,8,0,0,0,0,0,0,29470,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,7,9,0,0,0,0,0,0,25829,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,8,10,0,0,0,0,0,0,24371,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,9,11,0,0,0,0,0,0,18608,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,10,12,0,0,0,0,0,0,12881,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,11,13,0,0,0,0,0,0,9937,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2015,12,14,0,0,0,0,0,0,11682,1606.038285,1322866505.00 ,7.90%,50.12 ,1 ,1,0,0,0,0,0
India,2016,1,15,0,0,0,0,0,0,8638,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,2,16,0,0,0,0,0,0,8452,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,3,17,0,0,0,0,0,0,9893,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,4,18,0,0,0,0,0,0,14966,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,5,19,0,0,0,0,0,0,29314,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,6,20,0,0,0,0,0,0,34702,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,7,21,0,0,0,0,0,0,26824,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,8,22,0,0,0,0,0,0,28556,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,9,23,0,0,0,0,0,0,21817,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,10,24,0,0,0,0,0,0,13383,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,11,25,0,1,0,0,0,0,11992,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2016,12,26,0,1,0,0,0,0,16584,1717.473878,1338636340.00 ,7.80%,50.53 ,1 ,1,0,0,0,0,0
India,2017,1,27,0,1,0,0,0,0,9594,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,2,28,0,1,0,1,0,0,9607,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,3,29,0,1,0,1,0,0,13073,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,4,30,0,1,0,1,0,0,20286,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,5,31,0,1,0,1,0,0,37518,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,6,32,0,1,0,1,0,1,42820,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,7,33,0,1,0,1,0,1,29412,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,8,34,0,1,0,1,0,1,28681,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
India,2017,9,35,0,1,0,1,0,1,21495,1942.097401,1354195680.00 ,7.70%,50.09 ,1 ,1,0,0,0,0,0
Japan,2014,11,1,0,0,0,0,0,0,12817,38109.41211,127476735.00 ,3.60%,96.31 ,0 ,1,0,0,0,0,0
Japan,2014,12,2,0,0,0,0,0,0,15896,38109.41211,127476735.00 ,3.60%,96.31 ,0 ,1,0,0,0,0,0
Japan,2015,1,3,0,0,0,0,0,0,11083,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,2,4,0,0,0,0,0,0,14405,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,3,5,0,0,0,0,0,0,19546,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,4,6,0,0,0,0,0,0,16024,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
